Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_557,557,5,0,0,0,0,0,2.000,5.000,7.000,0.348,557,0.100,3.095,0,0.306,0.439,0.216,0.352,0.110,2764.282,3449.771,2455.520,2677.604,354.318
Track_558,558,4,0,0,0,0,0,1.500,5.000,6.500,0.289,558,14.603,3.388,0,0.392,0.609,0.260,0.309,0.189,3246.619,3727.298,2815.545,3351.490,336.057
Track_559,559,11,0,0,0,0,0,5.000,5.000,10.000,0.108,559,55.188,54.677,0,0.108,0.216,0.000,0.216,0.114,3879.439,4845.099,2463.943,3909.646,768.958
Track_560,560,11,0,0,0,0,0,5.000,5.000,10.000,0.138,560,6.660,54.729,0,0.353,0.632,0.173,0.325,0.164,4898.068,6214.581,3174.872,5315.297,976.093
Track_562,562,56,0,0,0,0,0,27.500,5.000,32.500,0.486,562,13.923,12.555,0,0.354,0.834,0.016,0.362,0.220,3836.944,4799.779,2896.854,3778.994,382.968
Track_563,563,6,0,0,0,0,0,2.500,5.000,7.500,0.560,563,13.065,7.744,0,0.316,0.515,0.136,0.326,0.167,3436.768,4305.259,2886.247,3561.940,485.246
Track_564,564,5,0,0,0,0,0,2.000,5.000,7.000,0.347,564,25.326,7.048,0,0.239,0.327,0.096,0.279,0.100,3267.692,4287.092,2121.532,3241.483,715.666
Track_565,565,2,0,0,0,0,0,0.500,5.000,5.500,0.133,565,15.747,29.046,0,0.266,0.266,0.266,0.266,NaN,3902.200,3995.859,3808.542,3995.859,93.659
Track_566,566,14,0,0,0,0,0,6.500,5.000,11.500,0.501,566,13.539,26.643,0,0.327,0.513,0.098,0.333,0.119,3858.833,4432.185,2612.460,4002.411,493.529
Track_567,567,12,0,0,0,0,0,5.500,5.000,10.500,0.583,567,4.307,17.689,0,0.300,0.704,0.133,0.228,0.187,3383.870,6750.120,2387.958,3192.398,1154.672
Track_568,568,21,0,0,0,0,0,10.000,5.000,15.000,0.108,568,55.135,15.335,0,0.342,0.670,0.000,0.338,0.174,3922.585,5392.610,2360.818,3928.646,747.805
Track_569,569,2,0,0,0,0,0,0.500,5.000,5.500,0.207,569,17.722,21.586,0,0.414,0.414,0.414,0.414,NaN,3762.009,4228.191,3295.827,4228.191,466.182
Track_570,570,8,0,0,0,0,0,3.500,5.000,8.500,0.292,570,11.750,46.525,0,0.301,0.448,0.139,0.321,0.110,2696.836,3798.596,2122.438,2755.248,499.696
Track_571,571,3,0,0,0,0,0,1.000,5.000,6.000,0.169,571,9.210,46.396,0,0.403,0.458,0.349,0.458,0.077,3393.146,3558.858,3186.109,3434.470,154.954
Track_572,572,2,0,0,0,0,0,0.500,5.000,5.500,0.108,572,0.000,52.758,0,0.216,0.216,0.216,0.216,NaN,3312.187,3361.629,3262.746,3361.629,49.442
Track_573,573,3,0,0,0,0,0,1.000,5.000,6.000,0.096,573,29.093,36.464,0,0.334,0.430,0.238,0.430,0.136,2585.046,3199.958,2208.425,2346.754,438.461
Track_574,574,8,0,0,0,0,0,3.500,5.000,8.500,0.398,574,7.909,45.817,0,0.279,0.543,0.074,0.244,0.154,3268.632,3709.650,2667.376,3390.992,366.499
Track_575,575,11,0,0,0,0,0,5.000,7.000,12.000,0.156,575,44.317,12.206,0,0.269,0.668,0.076,0.226,0.182,3594.742,4651.861,2592.110,3484.071,537.637
Track_577,577,74,0,0,0,0,0,36.500,6.000,42.500,0.846,577,47.892,8.451,0,0.326,0.930,0.012,0.286,0.220,3997.557,6999.670,2523.429,3674.544,1119.086
Track_578,578,8,0,0,0,0,0,3.500,6.500,10.000,0.976,578,46.927,8.164,0,0.420,0.798,0.082,0.478,0.260,3501.403,4927.352,2635.127,3277.284,792.142
Track_579,579,2,0,0,0,0,0,0.500,7.000,7.500,0.064,579,6.621,15.240,0,0.128,0.128,0.128,0.128,NaN,2884.771,3115.004,2654.537,3115.004,230.234
Track_580,580,17,0,0,0,0,0,8.000,6.500,14.500,0.822,580,52.720,15.102,0,0.248,0.484,0.019,0.267,0.143,4030.471,4964.028,3188.123,3976.188,476.328
